time,flow
2013-09-16 21:00:00,81.72
2013-09-16 21:05:00,82.73
2013-09-16 21:10:00,83.07
2013-09-16 21:15:00,83.08
2013-09-16 21:20:00,83.46
2013-09-16 21:25:00,83.79
2013-09-16 21:30:00,83.65
2013-09-16 21:35:00,83.65
2013-09-16 21:40:00,83.69
2013-09-16 21:45:00,83.86
2013-09-16 21:50:00,84.2
2013-09-16 21:55:00,84.24
2013-09-16 22:00:00,84.77
2013-09-16 22:05:00,86.0
2013-09-16 22:10:00,85.78
2013-09-16 22:15:00,86.94
2013-09-16 22:20:00,86.9
2013-09-16 22:25:00,86.44
2013-09-16 22:30:00,85.17
2013-09-16 22:35:00,84.46
2013-09-16 22:40:00,82.92
2013-09-16 22:45:00,81.7
2013-09-16 22:50:00,82.07
2013-09-16 22:55:00,81.38
2013-09-16 23:00:00,80.94
2013-09-16 23:05:00,80.52
2013-09-16 23:10:00,79.91
2013-09-16 23:15:00,80.28
2013-09-16 23:20:00,81.15
2013-09-16 23:25:00,81.04
2013-09-16 23:30:00,81.23
2013-09-16 23:35:00,81.51
2013-09-16 23:40:00,80.37
2013-09-16 23:45:00,79.84
2013-09-16 23:50:00,78.79
2013-09-16 23:55:00,77.76
2013-09-17 00:00:00,75.92
2013-09-17 00:05:00,72.4
2013-09-17 00:10:00,70.43
2013-09-17 00:15:00,70.35
2013-09-17 00:20:00,70.81
2013-09-17 00:25:00,70.82
2013-09-17 00:30:00,69.78
2013-09-17 00:35:00,67.79
2013-09-17 00:40:00,66.06
2013-09-17 00:45:00,64.5
2013-09-17 00:50:00,63.64
2013-09-17 00:55:00,63.29
2013-09-17 01:00:00,62.67
2013-09-17 01:05:00,61.81
2013-09-17 01:10:00,60.08
2013-09-17 01:15:00,58.23
2013-09-17 01:20:00,56.67
2013-09-17 01:25:00,55.59
2013-09-17 01:30:00,55.36
2013-09-17 01:35:00,55.21
2013-09-17 01:40:00,53.35
2013-09-17 01:45:00,52.42
2013-09-17 01:50:00,52.74
2013-09-17 01:55:00,53.12
2013-09-17 02:00:00,52.64
2013-09-17 02:05:00,52.4
2013-09-17 02:10:00,52.26
2013-09-17 02:15:00,51.52
2013-09-17 02:20:00,49.59
2013-09-17 02:25:00,47.95
2013-09-17 02:30:00,47.92
2013-09-17 02:35:00,48.06
2013-09-17 02:40:00,48.73
2013-09-17 02:45:00,47.73
2013-09-17 02:50:00,47.0
2013-09-17 02:55:00,45.67
2013-09-17 03:00:00,44.29
2013-09-17 03:05:00,43.3
2013-09-17 03:10:00,42.43
2013-09-17 03:15:00,42.05
2013-09-17 03:20:00,41.5
2013-09-17 03:25:00,40.81
2013-09-17 03:30:00,40.49
2013-09-17 03:35:00,40.19
2013-09-17 03:40:00,40.61
2013-09-17 03:45:00,42.27
2013-09-17 03:50:00,42.85
2013-09-17 03:55:00,43.36
2013-09-17 04:00:00,43.25
2013-09-17 04:05:00,42.44
2013-09-17 04:10:00,41.63
2013-09-17 04:15:00,41.38
2013-09-17 04:20:00,41.3
2013-09-17 04:25:00,41.18
2013-09-17 04:30:00,41.04
2013-09-17 04:35:00,41.13
2013-09-17 04:40:00,41.44
2013-09-17 04:45:00,40.19
2013-09-17 04:50:00,39.53
2013-09-17 04:55:00,39.22
2013-09-17 05:00:00,38.97
2013-09-17 05:05:00,39.0
2013-09-17 05:10:00,38.93
2013-09-17 05:15:00,38.45
2013-09-17 05:20:00,38.77
2013-09-17 05:25:00,38.86
2013-09-17 05:30:00,38.8
2013-09-17 05:35:00,39.02
2013-09-17 05:40:00,40.11
2013-09-17 05:45:00,41.56
2013-09-17 05:50:00,41.61
2013-09-17 05:55:00,41.23
2013-09-17 06:00:00,40.65
2013-09-17 06:05:00,38.72
2013-09-17 06:10:00,37.99
2013-09-17 06:15:00,38.67
2013-09-17 06:20:00,39.54
2013-09-17 06:25:00,40.27
2013-09-17 06:30:00,41.06
2013-09-17 06:35:00,41.51
2013-09-17 06:40:00,43.22
2013-09-17 06:45:00,44.96
2013-09-17 06:50:00,46.62
2013-09-17 06:55:00,46.99
2013-09-17 07:00:00,47.7
2013-09-17 07:05:00,48.08
2013-09-17 07:10:00,48.26
2013-09-17 07:15:00,48.22
2013-09-17 07:20:00,48.56
2013-09-17 07:25:00,49.29
2013-09-17 07:30:00,49.8
2013-09-17 07:35:00,51.9
2013-09-17 07:40:00,55.13
2013-09-17 07:45:00,56.1
2013-09-17 07:50:00,58.83
2013-09-17 07:55:00,60.58
2013-09-17 08:00:00,62.84
2013-09-17 08:05:00,67.55
2013-09-17 08:10:00,68.88
2013-09-17 08:15:00,69.52
2013-09-17 08:20:00,70.36
2013-09-17 08:25:00,72.01
2013-09-17 08:30:00,73.32
2013-09-17 08:35:00,73.99
2013-09-17 08:40:00,75.13
2013-09-17 08:45:00,76.75
2013-09-17 08:50:00,77.46
2013-09-17 08:55:00,78.64
2013-09-17 09:00:00,81.22
2013-09-17 09:05:00,82.31
2013-09-17 09:10:00,84.61
2013-09-17 09:15:00,84.78
2013-09-17 09:20:00,84.39
2013-09-17 09:25:00,83.81
2013-09-17 09:30:00,83.5
2013-09-17 09:35:00,83.44
2013-09-17 09:40:00,83.1
2013-09-17 09:45:00,85.08
2013-09-17 09:50:00,86.62
2013-09-17 09:55:00,87.0
2013-09-17 10:00:00,85.79
2013-09-17 10:05:00,84.49
2013-09-17 10:10:00,84.03
2013-09-17 10:15:00,84.47
2013-09-17 10:20:00,84.9
2013-09-17 10:25:00,84.69
2013-09-17 10:30:00,85.02
2013-09-17 10:35:00,85.81
2013-09-17 10:40:00,87.35
2013-09-17 10:45:00,88.23
2013-09-17 10:50:00,88.55
2013-09-17 10:55:00,88.23
2013-09-17 11:00:00,88.17
2013-09-17 11:05:00,87.07
2013-09-17 11:10:00,88.05
2013-09-17 11:15:00,88.43
2013-09-17 11:20:00,88.05
2013-09-17 11:25:00,87.74
2013-09-17 11:30:00,87.91
2013-09-17 11:35:00,88.58
2013-09-17 11:40:00,89.71
2013-09-17 11:45:00,89.65
2013-09-17 11:50:00,90.08
2013-09-17 11:55:00,89.75
2013-09-17 12:00:00,88.67
2013-09-17 12:05:00,88.24
2013-09-17 12:10:00,88.15
2013-09-17 12:15:00,88.56
2013-09-17 12:20:00,89.2
2013-09-17 12:25:00,89.04
2013-09-17 12:30:00,88.25
2013-09-17 12:35:00,88.47
2013-09-17 12:40:00,88.44
2013-09-17 12:45:00,88.0
2013-09-17 12:50:00,88.15
2013-09-17 12:55:00,88.63
2013-09-17 13:00:00,88.66
2013-09-17 13:05:00,88.55
2013-09-17 13:10:00,88.72
2013-09-17 13:15:00,88.5
2013-09-17 13:20:00,88.6
2013-09-17 13:25:00,88.27
2013-09-17 13:30:00,86.57
2013-09-17 13:35:00,87.21
2013-09-17 13:40:00,88.89
2013-09-17 13:45:00,89.79
2013-09-17 13:50:00,89.29
2013-09-17 13:55:00,88.93
2013-09-17 14:00:00,89.29
2013-09-17 14:05:00,89.85
2013-09-17 14:10:00,90.49
2013-09-17 14:15:00,90.01
2013-09-17 14:20:00,89.95
2013-09-17 14:25:00,89.68
2013-09-17 14:30:00,90.07
2013-09-17 14:35:00,90.01
2013-09-17 14:40:00,89.49
2013-09-17 14:45:00,88.94
2013-09-17 14:50:00,88.26
2013-09-17 14:55:00,88.18
2013-09-17 15:00:00,87.88
2013-09-17 15:05:00,86.56
2013-09-17 15:10:00,85.04
2013-09-17 15:15:00,85.22
2013-09-17 15:20:00,85.63
2013-09-17 15:25:00,86.23
2013-09-17 15:30:00,86.37
2013-09-17 15:35:00,85.98
2013-09-17 15:40:00,84.91
2013-09-17 15:45:00,84.82
2013-09-17 15:50:00,84.4
2013-09-17 15:55:00,84.39
2013-09-17 16:00:00,84.0
2013-09-17 16:05:00,82.85
2013-09-17 16:10:00,84.07
2013-09-17 16:15:00,84.45
2013-09-17 16:20:00,86.12
2013-09-17 16:25:00,87.81
2013-09-17 16:30:00,87.7
2013-09-17 16:35:00,86.56
2013-09-17 16:40:00,85.39
2013-09-17 16:45:00,85.54
2013-09-17 16:50:00,85.21
2013-09-17 16:55:00,84.25
2013-09-17 17:00:00,82.99
2013-09-17 17:05:00,83.01
2013-09-17 17:10:00,82.54
2013-09-17 17:15:00,82.47
2013-09-17 17:20:00,82.9
2013-09-17 17:25:00,83.22
2013-09-17 17:30:00,84.13
2013-09-17 17:35:00,84.72
2013-09-17 17:40:00,85.34
2013-09-17 17:45:00,84.94
2013-09-17 17:50:00,85.12
2013-09-17 17:55:00,85.31
2013-09-17 18:00:00,84.99
2013-09-17 18:05:00,85.01
2013-09-17 18:10:00,85.51
2013-09-17 18:15:00,85.55
2013-09-17 18:20:00,84.31
2013-09-17 18:25:00,83.65
2013-09-17 18:30:00,83.18
2013-09-17 18:35:00,83.02
2013-09-17 18:40:00,81.84
2013-09-17 18:45:00,80.98
2013-09-17 18:50:00,80.63
2013-09-17 18:55:00,80.63
2013-09-17 19:00:00,80.7
2013-09-17 19:05:00,80.47
2013-09-17 19:10:00,80.05
2013-09-17 19:15:00,79.8
2013-09-17 19:20:00,81.04
2013-09-17 19:25:00,82.78
2013-09-17 19:30:00,83.17
2013-09-17 19:35:00,83.24
2013-09-17 19:40:00,83.54
2013-09-17 19:45:00,83.93
2013-09-17 19:50:00,84.7
2013-09-17 19:55:00,85.19
2013-09-17 20:00:00,85.59
2013-09-17 20:05:00,85.33
2013-09-17 20:10:00,81.06
2013-09-17 20:15:00,82.1
2013-09-17 20:20:00,82.91
2013-09-17 20:25:00,82.83
2013-09-17 20:30:00,83.27
2013-09-17 20:35:00,83.07
2013-09-17 20:40:00,82.83
2013-09-17 20:45:00,82.96
2013-09-17 20:50:00,82.12
2013-09-17 20:55:00,81.98
2013-09-17 21:00:00,82.28
2013-09-17 21:05:00,83.09
2013-09-17 21:10:00,85.62
2013-09-17 21:15:00,87.23
2013-09-17 21:20:00,87.86
2013-09-17 21:25:00,88.23
2013-09-17 21:30:00,87.26
2013-09-17 21:35:00,86.83
2013-09-17 21:40:00,86.43
2013-09-17 21:45:00,86.05
2013-09-17 21:50:00,86.09
2013-09-17 21:55:00,86.51
2013-09-17 22:00:00,86.9
2013-09-17 22:05:00,86.53
2013-09-17 22:10:00,86.52
2013-09-17 22:15:00,86.46
2013-09-17 22:20:00,86.65
2013-09-17 22:25:00,86.44
2013-09-17 22:30:00,85.48
2013-09-17 22:35:00,84.68
2013-09-17 22:40:00,84.66
2013-09-17 22:45:00,84.5
2013-09-17 22:50:00,83.4
2013-09-17 22:55:00,82.39
2013-09-17 23:00:00,81.32
2013-09-17 23:05:00,80.83
2013-09-17 23:10:00,81.44
2013-09-17 23:15:00,82.24
2013-09-17 23:20:00,81.05
2013-09-17 23:25:00,79.09
2013-09-17 23:30:00,79.22
2013-09-17 23:35:00,78.71
2013-09-17 23:40:00,79.57
2013-09-17 23:45:00,80.13
2013-09-17 23:50:00,80.44
2013-09-17 23:55:00,80.7
2013-09-18 00:00:00,80.97
2013-09-18 00:05:00,79.36
2013-09-18 00:10:00,76.62
2013-09-18 00:15:00,73.49
2013-09-18 00:20:00,71.02
2013-09-18 00:25:00,69.09
2013-09-18 00:30:00,68.23
2013-09-18 00:35:00,67.42
2013-09-18 00:40:00,66.96
2013-09-18 00:45:00,65.93
2013-09-18 00:50:00,64.8
2013-09-18 00:55:00,62.89
2013-09-18 01:00:00,61.85
2013-09-18 01:05:00,60.48
2013-09-18 01:10:00,59.25
2013-09-18 01:15:00,58.54
2013-09-18 01:20:00,58.02
2013-09-18 01:25:00,57.8
2013-09-18 01:30:00,56.82
2013-09-18 01:35:00,55.75
2013-09-18 01:40:00,54.74
2013-09-18 01:45:00,54.09
2013-09-18 01:50:00,54.52
2013-09-18 01:55:00,56.75
2013-09-18 02:00:00,57.46
2013-09-18 02:05:00,56.58
2013-09-18 02:10:00,56.15
2013-09-18 02:15:00,55.66
2013-09-18 02:20:00,52.28
2013-09-18 02:25:00,51.84
2013-09-18 02:30:00,51.34
2013-09-18 02:35:00,49.49
2013-09-18 02:40:00,48.38
2013-09-18 02:45:00,47.59
2013-09-18 02:50:00,46.83
2013-09-18 02:55:00,45.79
2013-09-18 03:00:00,44.48
2013-09-18 03:05:00,43.8
2013-09-18 03:10:00,42.94
2013-09-18 03:15:00,42.27
2013-09-18 03:20:00,42.01
2013-09-18 03:25:00,41.97
2013-09-18 03:30:00,41.46
2013-09-18 03:35:00,40.77
2013-09-18 03:40:00,40.1
2013-09-18 03:45:00,40.17
2013-09-18 03:50:00,40.36
2013-09-18 03:55:00,40.85
2013-09-18 04:00:00,40.91
2013-09-18 04:05:00,40.64
2013-09-18 04:10:00,40.51
2013-09-18 04:15:00,39.99
2013-09-18 04:20:00,39.38
2013-09-18 04:25:00,39.12
2013-09-18 04:30:00,39.23
2013-09-18 04:35:00,39.15
2013-09-18 04:40:00,39.08
2013-09-18 04:45:00,39.16
2013-09-18 04:50:00,39.11
2013-09-18 04:55:00,39.27
2013-09-18 05:00:00,39.49
2013-09-18 05:05:00,39.6
2013-09-18 05:10:00,40.18
2013-09-18 05:15:00,40.29
2013-09-18 05:20:00,40.02
2013-09-18 05:25:00,39.27
2013-09-18 05:30:00,38.64
2013-09-18 05:35:00,38.25
2013-09-18 05:40:00,38.59
2013-09-18 05:45:00,40.17
2013-09-18 05:50:00,42.01
2013-09-18 05:55:00,42.04
2013-09-18 06:00:00,40.29
2013-09-18 06:05:00,39.05
2013-09-18 06:10:00,38.27
2013-09-18 06:15:00,37.58
2013-09-18 06:20:00,36.99
2013-09-18 06:25:00,37.75
2013-09-18 06:30:00,39.14
2013-09-18 06:35:00,39.69
2013-09-18 06:40:00,40.32
2013-09-18 06:45:00,41.31
2013-09-18 06:50:00,41.73
2013-09-18 06:55:00,41.77
2013-09-18 07:00:00,42.22
2013-09-18 07:05:00,43.52
2013-09-18 07:10:00,45.53
2013-09-18 07:15:00,48.16
2013-09-18 07:20:00,49.23
2013-09-18 07:25:00,49.84
2013-09-18 07:30:00,52.09
2013-09-18 07:35:00,55.48
2013-09-18 07:40:00,57.87
2013-09-18 07:45:00,59.07
2013-09-18 07:50:00,60.72
2013-09-18 07:55:00,61.24
2013-09-18 08:00:00,62.42
2013-09-18 08:05:00,64.69
2013-09-18 08:10:00,66.1
2013-09-18 08:15:00,67.91
2013-09-18 08:20:00,68.57
2013-09-18 08:25:00,70.12
2013-09-18 08:30:00,71.59
2013-09-18 08:35:00,72.51
2013-09-18 08:40:00,73.76
2013-09-18 08:45:00,75.92
2013-09-18 08:50:00,76.92
2013-09-18 08:55:00,78.15
2013-09-18 09:00:00,79.69
2013-09-18 09:05:00,80.78
2013-09-18 09:10:00,81.16
2013-09-18 09:15:00,81.31
2013-09-18 09:20:00,81.15
2013-09-18 09:25:00,81.55
2013-09-18 09:30:00,83.82
2013-09-18 09:35:00,85.76
2013-09-18 09:40:00,85.71
2013-09-18 09:45:00,85.03
2013-09-18 09:50:00,85.88
2013-09-18 09:55:00,85.53
2013-09-18 10:00:00,85.76
2013-09-18 10:05:00,86.03
2013-09-18 10:10:00,86.18
2013-09-18 10:15:00,87.58
2013-09-18 10:20:00,88.14
2013-09-18 10:25:00,88.26
2013-09-18 10:30:00,87.24
2013-09-18 10:35:00,87.37
2013-09-18 10:40:00,87.61
2013-09-18 10:45:00,87.57
2013-09-18 10:50:00,88.45
2013-09-18 10:55:00,88.07
2013-09-18 11:00:00,88.05
2013-09-18 11:05:00,88.27
2013-09-18 11:10:00,88.63
2013-09-18 11:15:00,88.49
2013-09-18 11:20:00,88.86
2013-09-18 11:25:00,89.05
2013-09-18 11:30:00,89.61
2013-09-18 11:35:00,90.0
2013-09-18 11:40:00,90.74
2013-09-18 11:45:00,91.01
2013-09-18 11:50:00,90.74
2013-09-18 11:55:00,91.13
2013-09-18 12:00:00,88.57
2013-09-18 12:05:00,88.66
2013-09-18 12:10:00,89.13
2013-09-18 12:15:00,89.47
2013-09-18 12:20:00,89.97
2013-09-18 12:25:00,90.13
2013-09-18 12:30:00,90.25
2013-09-18 12:35:00,90.2
2013-09-18 12:40:00,91.07
2013-09-18 12:45:00,93.41
2013-09-18 12:50:00,93.93
2013-09-18 12:55:00,92.79
2013-09-18 13:00:00,92.18
2013-09-18 13:05:00,92.06
2013-09-18 13:10:00,93.11
2013-09-18 13:15:00,94.09
2013-09-18 13:20:00,92.3
2013-09-18 13:25:00,91.94
2013-09-18 13:30:00,91.47
2013-09-18 13:35:00,91.18
2013-09-18 13:40:00,91.58
2013-09-18 13:45:00,91.66
2013-09-18 13:50:00,91.27
2013-09-18 13:55:00,91.03
2013-09-18 14:00:00,91.25
2013-09-18 14:05:00,91.42
2013-09-18 14:10:00,92.22
2013-09-18 14:15:00,92.38
2013-09-18 14:20:00,92.5
2013-09-18 14:25:00,91.0
2013-09-18 14:30:00,92.54
2013-09-18 14:35:00,92.9
2013-09-18 14:40:00,92.89
2013-09-18 14:45:00,90.83
2013-09-18 14:50:00,90.57
2013-09-18 14:55:00,91.28
2013-09-18 15:00:00,91.36
2013-09-18 15:05:00,91.29
2013-09-18 15:10:00,91.32
2013-09-18 15:15:00,93.3
2013-09-18 15:20:00,91.27
2013-09-18 15:25:00,91.27
2013-09-18 15:30:00,92.0
2013-09-18 15:35:00,92.02
2013-09-18 15:40:00,91.87
2013-09-18 15:45:00,90.56
2013-09-18 15:50:00,90.53
2013-09-18 15:55:00,90.49
2013-09-18 16:00:00,88.94
2013-09-18 16:05:00,86.79
2013-09-18 16:10:00,85.62
2013-09-18 16:15:00,84.81
2013-09-18 16:20:00,83.78
2013-09-18 16:25:00,83.03
2013-09-18 16:30:00,82.7
2013-09-18 16:35:00,83.07
2013-09-18 16:40:00,85.33
2013-09-18 16:45:00,86.69
2013-09-18 16:50:00,86.83
2013-09-18 16:55:00,85.38
2013-09-18 17:00:00,85.48
2013-09-18 17:05:00,85.85
2013-09-18 17:10:00,85.75
2013-09-18 17:15:00,85.45
2013-09-18 17:20:00,84.87
2013-09-18 17:25:00,85.01
2013-09-18 17:30:00,84.81
2013-09-18 17:35:00,83.62
2013-09-18 17:40:00,82.49
2013-09-18 17:45:00,82.47
2013-09-18 17:50:00,83.4
2013-09-18 17:55:00,84.89
2013-09-18 18:00:00,84.85
2013-09-18 18:05:00,83.95
2013-09-18 18:10:00,81.82
2013-09-18 18:15:00,80.83
2013-09-18 18:20:00,80.56
2013-09-18 18:25:00,80.5
2013-09-18 18:30:00,80.83
2013-09-18 18:35:00,80.16
2013-09-18 18:40:00,80.01
2013-09-18 18:45:00,80.46
2013-09-18 18:50:00,80.31
2013-09-18 18:55:00,80.98
2013-09-18 19:00:00,80.63
2013-09-18 19:05:00,79.57
2013-09-18 19:10:00,80.52
2013-09-18 19:15:00,82.4
2013-09-18 19:20:00,83.35
2013-09-18 19:25:00,83.62
2013-09-18 19:30:00,83.1
2013-09-18 19:35:00,81.54
2013-09-18 19:40:00,81.26
2013-09-18 19:45:00,80.88
2013-09-18 19:50:00,79.95
2013-09-18 19:55:00,79.51
2013-09-18 20:00:00,79.72
2013-09-18 20:05:00,79.65
2013-09-18 20:10:00,80.06
2013-09-18 20:15:00,79.51
2013-09-18 20:20:00,79.19
2013-09-18 20:25:00,79.79
2013-09-18 20:30:00,80.56
2013-09-18 20:35:00,80.91
2013-09-18 20:40:00,81.86
2013-09-18 20:45:00,82.41
2013-09-18 20:50:00,82.75
2013-09-18 20:55:00,82.43
2013-09-18 21:00:00,82.87
2013-09-18 21:05:00,83.54
2013-09-18 21:10:00,83.51
2013-09-18 21:15:00,84.03
2013-09-18 21:20:00,84.95
2013-09-18 21:25:00,86.16
2013-09-18 21:30:00,86.23
2013-09-18 21:35:00,86.32
2013-09-18 21:40:00,85.94
2013-09-18 21:45:00,85.23
2013-09-18 21:50:00,84.95
2013-09-18 21:55:00,85.01
2013-09-18 22:00:00,84.09
2013-09-18 22:05:00,83.17
2013-09-18 22:10:00,83.25
2013-09-18 22:15:00,83.5
2013-09-18 22:20:00,83.29
2013-09-18 22:25:00,83.22
2013-09-18 22:30:00,83.78
2013-09-18 22:35:00,83.67
2013-09-18 22:40:00,84.54
2013-09-18 22:45:00,85.33
2013-09-18 22:50:00,85.27
2013-09-18 22:55:00,84.38
2013-09-18 23:00:00,83.34
2013-09-18 23:05:00,78.68
2013-09-18 23:10:00,77.6
2013-09-18 23:15:00,77.85
2013-09-18 23:20:00,79.92
2013-09-18 23:25:00,79.81
2013-09-18 23:30:00,79.34
2013-09-18 23:35:00,79.67
2013-09-18 23:40:00,79.29
2013-09-18 23:45:00,78.45
2013-09-18 23:50:00,77.82
2013-09-18 23:55:00,76.54
2013-09-19 00:00:00,75.38
2013-09-19 00:05:00,72.76
2013-09-19 00:10:00,70.04
2013-09-19 00:15:00,67.74
2013-09-19 00:20:00,66.31
2013-09-19 00:25:00,64.61
2013-09-19 00:30:00,64.0
2013-09-19 00:35:00,64.24
2013-09-19 00:40:00,63.86
2013-09-19 00:45:00,64.88
2013-09-19 00:50:00,66.9
2013-09-19 00:55:00,67.85
2013-09-19 01:00:00,69.38
2013-09-19 01:05:00,68.95
2013-09-19 01:10:00,67.67
2013-09-19 01:15:00,66.5
2013-09-19 01:20:00,63.76
2013-09-19 01:25:00,60.02
2013-09-19 01:30:00,59.8
2013-09-19 01:35:00,58.63
2013-09-19 01:40:00,57.09
2013-09-19 01:45:00,55.13
2013-09-19 01:50:00,54.24
2013-09-19 01:55:00,53.6
2013-09-19 02:00:00,52.92
2013-09-19 02:05:00,52.68
2013-09-19 02:10:00,52.86
2013-09-19 02:15:00,52.97
2013-09-19 02:20:00,52.7
2013-09-19 02:25:00,50.44
2013-09-19 02:30:00,48.76
2013-09-19 02:35:00,48.6
2013-09-19 02:40:00,48.46
2013-09-19 02:45:00,47.27
2013-09-19 02:50:00,46.03
2013-09-19 02:55:00,44.83
2013-09-19 03:00:00,43.02
2013-09-19 03:05:00,42.06
2013-09-19 03:10:00,40.92
2013-09-19 03:15:00,40.71
2013-09-19 03:20:00,40.82
2013-09-19 03:25:00,40.86
2013-09-19 03:30:00,40.69
2013-09-19 03:35:00,40.33
2013-09-19 03:40:00,41.54
2013-09-19 03:45:00,42.48
2013-09-19 03:50:00,42.51
2013-09-19 03:55:00,42.92
2013-09-19 04:00:00,43.16
2013-09-19 04:05:00,42.59
2013-09-19 04:10:00,41.75
2013-09-19 04:15:00,40.24
2013-09-19 04:20:00,40.06
2013-09-19 04:25:00,39.93
2013-09-19 04:30:00,39.78
2013-09-19 04:35:00,40.32
2013-09-19 04:40:00,39.91
2013-09-19 04:45:00,38.96
2013-09-19 04:50:00,38.15
2013-09-19 04:55:00,37.43
2013-09-19 05:00:00,36.91
2013-09-19 05:05:00,36.71
2013-09-19 05:10:00,36.8
2013-09-19 05:15:00,37.06
2013-09-19 05:20:00,37.33
2013-09-19 05:25:00,37.33
2013-09-19 05:30:00,37.34
2013-09-19 05:35:00,37.28
2013-09-19 05:40:00,37.72
2013-09-19 05:45:00,38.62
2013-09-19 05:50:00,40.06
2013-09-19 05:55:00,40.58
2013-09-19 06:00:00,40.45
2013-09-19 06:05:00,40.27
2013-09-19 06:10:00,40.04
2013-09-19 06:15:00,40.03
2013-09-19 06:20:00,39.71
2013-09-19 06:25:00,39.78
2013-09-19 06:30:00,40.42
2013-09-19 06:35:00,40.31
2013-09-19 06:40:00,40.39
2013-09-19 06:45:00,40.85
2013-09-19 06:50:00,41.9
2013-09-19 06:55:00,42.71
2013-09-19 07:00:00,42.89
2013-09-19 07:05:00,43.14
2013-09-19 07:10:00,44.17
2013-09-19 07:15:00,47.44
2013-09-19 07:20:00,48.09
2013-09-19 07:25:00,48.39
2013-09-19 07:30:00,48.94
2013-09-19 07:35:00,50.88
2013-09-19 07:40:00,53.37
2013-09-19 07:45:00,56.6
2013-09-19 07:50:00,58.24
2013-09-19 07:55:00,60.4
2013-09-19 08:00:00,64.41
2013-09-19 08:05:00,66.53
2013-09-19 08:10:00,68.4
2013-09-19 08:15:00,69.11
2013-09-19 08:20:00,70.38
2013-09-19 08:25:00,72.76
2013-09-19 08:30:00,74.56
2013-09-19 08:35:00,77.37
2013-09-19 08:40:00,78.82
2013-09-19 08:45:00,79.63
2013-09-19 08:50:00,80.6
2013-09-19 08:55:00,80.76
2013-09-19 09:00:00,81.04
2013-09-19 09:05:00,80.99
2013-09-19 09:10:00,81.05
2013-09-19 09:15:00,81.25
2013-09-19 09:20:00,82.21
2013-09-19 09:25:00,82.15
2013-09-19 09:30:00,82.18
2013-09-19 09:35:00,81.98
2013-09-19 09:40:00,81.71
2013-09-19 09:45:00,82.52
2013-09-19 09:50:00,82.33
2013-09-19 09:55:00,81.97
2013-09-19 10:00:00,81.88
2013-09-19 10:05:00,82.55
2013-09-19 10:10:00,82.63
2013-09-19 10:15:00,83.0
2013-09-19 10:20:00,83.22
2013-09-19 10:25:00,83.23
2013-09-19 10:30:00,82.75
2013-09-19 10:35:00,83.23
2013-09-19 10:40:00,83.24
2013-09-19 10:45:00,84.33
2013-09-19 10:50:00,84.35
2013-09-19 10:55:00,84.26
2013-09-19 11:00:00,84.23
2013-09-19 11:05:00,84.0
2013-09-19 11:10:00,84.21
2013-09-19 11:15:00,85.06
2013-09-19 11:20:00,86.54
2013-09-19 11:25:00,88.01
2013-09-19 11:30:00,88.47
2013-09-19 11:35:00,88.35
2013-09-19 11:40:00,87.48
2013-09-19 11:45:00,87.04
2013-09-19 11:50:00,86.3
2013-09-19 11:55:00,87.03
2013-09-19 12:00:00,87.65
2013-09-19 12:05:00,88.07
2013-09-19 12:10:00,88.33
2013-09-19 12:15:00,87.94
2013-09-19 12:20:00,88.59
2013-09-19 12:25:00,89.02
2013-09-19 12:30:00,89.16
2013-09-19 12:35:00,89.19
2013-09-19 12:40:00,89.46
2013-09-19 12:45:00,89.7
2013-09-19 12:50:00,89.45
2013-09-19 12:55:00,89.49
2013-09-19 13:00:00,88.94
2013-09-19 13:05:00,89.44
2013-09-19 13:10:00,89.62
2013-09-19 13:15:00,89.84
2013-09-19 13:20:00,89.96
2013-09-19 13:25:00,88.97
2013-09-19 13:30:00,89.21
2013-09-19 13:35:00,89.17
2013-09-19 13:40:00,89.83
2013-09-19 13:45:00,89.82
2013-09-19 13:50:00,89.54
2013-09-19 13:55:00,88.95
2013-09-19 14:00:00,88.94
2013-09-19 14:05:00,88.75
2013-09-19 14:10:00,88.41
2013-09-19 14:15:00,88.62
2013-09-19 14:20:00,88.29
2013-09-19 14:25:00,89.11
2013-09-19 14:30:00,89.29
2013-09-19 14:35:00,89.13
2013-09-19 14:40:00,88.94
2013-09-19 14:45:00,89.17
2013-09-19 14:50:00,90.58
2013-09-19 14:55:00,90.36
2013-09-19 15:00:00,89.32
2013-09-19 15:05:00,87.67
2013-09-19 15:10:00,87.26
2013-09-19 15:15:00,87.14
2013-09-19 15:20:00,87.45
2013-09-19 15:25:00,88.03
2013-09-19 15:30:00,87.69
2013-09-19 15:35:00,86.35
2013-09-19 15:40:00,86.67
2013-09-19 15:45:00,87.34
2013-09-19 15:50:00,86.33
2013-09-19 15:55:00,85.67
2013-09-19 16:00:00,84.93
2013-09-19 16:05:00,85.46
2013-09-19 16:10:00,83.35
2013-09-19 16:15:00,83.06
2013-09-19 16:20:00,83.07
2013-09-19 16:25:00,83.64
2013-09-19 16:30:00,84.01
2013-09-19 16:35:00,85.35
2013-09-19 16:40:00,84.6
2013-09-19 16:45:00,84.46
2013-09-19 16:50:00,83.0
2013-09-19 16:55:00,84.42
2013-09-19 17:00:00,85.24
2013-09-19 17:05:00,83.76
2013-09-19 17:10:00,84.46
2013-09-19 17:15:00,84.61
2013-09-19 17:20:00,84.04
2013-09-19 17:25:00,83.71
2013-09-19 17:30:00,84.18
